cf_id,contact_id,company_name,goal,pledged,outcome,launch_date,end_date,category & sub-category,category,subcategory
2357,4506,Fitzgerald Group,2000.0,14240.0,successful,2020-10-12,2021-11-30,theater/plays,theater,plays
971,3016,"Hill, Mccann and Moore",6900.0,2091.0,failed,2020-07-21,2021-06-11,technology/wearables,technology,wearables
2077,3272,Edwards LLC,55800.0,118580.0,successful,2020-12-25,2021-08-06,technology/web,technology,web
2197,1375,Greer and Sons,4900.0,11214.0,successful,2021-02-25,2021-04-28,theater/plays,theater,plays
1294,4014,Martinez PLC,194900.0,68137.0,canceled,2020-07-13,2021-06-20,film & video/animation,film & video,animation
1111,3199,Hunter-Logan,8600.0,13527.0,successful,2020-08-20,2021-04-08,technology/wearables,technology,wearables
985,2184,Ramos and Sons,100.0,1.0,failed,2021-06-11,2021-06-28,music/electric music,music,electric music
487,2170,Lane-Barber,3600.0,8363.0,successful,2021-03-08,2021-07-22,publishing/nonfiction,publishing,nonfiction
1496,1478,Lowery Group,5800.0,5362.0,canceled,2020-12-24,2021-08-29,theater/plays,theater,plays
3054,6163,Guerrero-Griffin,4700.0,12065.0,successful,2021-06-10,2022-01-08,photography/photography books,photography,photography books
501,1889,"Perez, Reed and Lee",70400.0,118603.0,successful,2020-09-01,2021-07-09,theater/plays,theater,plays
632,5912,"Chen, Pollard and Clarke",4500.0,7496.0,successful,2021-03-17,2021-08-10,theater/plays,theater,plays
1253,2537,"Serrano, Gallagher and Griffith",1300.0,10037.0,successful,2021-01-23,2021-11-08,theater/plays,theater,plays
665,2118,Callahan-Gilbert,1400.0,5696.0,successful,2020-05-20,2021-03-06,film & video/drama,film & video,drama
2505,3234,Logan-Miranda,29600.0,167005.0,successful,2021-11-02,2021-11-10,music/rock,music,rock
1519,3842,Rodriguez PLC,167500.0,114615.0,failed,2020-01-19,2021-03-14,music/electric music,music,electric music
1920,3032,Smith-Kennedy,48300.0,16592.0,failed,2021-08-21,2021-11-19,games/video games,games,video games
2782,3238,Mitchell-Lee,2200.0,14420.0,successful,2021-07-03,2021-07-22,music/rock,music,rock
2089,2059,Davis Ltd,3500.0,6204.0,successful,2021-04-22,2021-07-19,music/jazz,music,jazz
2607,5238,Rowland PLC,5600.0,6338.0,successful,2020-07-22,2021-07-15,theater/plays,theater,plays
2464,2578,Shaffer-Mason,1100.0,8010.0,successful,2021-09-27,2021-11-24,music/rock,music,rock
335,4789,Matthews LLC,3900.0,8125.0,successful,2020-09-05,2021-04-21,music/indie rock,music,indie rock
1973,2357,Montgomery-Castro,43800.0,13653.0,failed,2021-01-26,2022-01-18,film & video/science fiction,film & video,science fiction
1006,1235,"Hale, Pearson and Jenkins",97200.0,55372.0,failed,2020-12-17,2021-05-27,publishing/translations,publishing,translations
2678,3558,Ramirez-Calderon,4800.0,11088.0,successful,2020-10-01,2021-08-11,theater/plays,theater,plays
2103,1707,Johnson-Morales,125600.0,109106.0,failed,2021-01-26,2021-01-30,games/video games,games,video games
627,2842,Mathis-Rodriguez,4300.0,11642.0,successful,2021-02-17,2021-06-02,theater/plays,theater,plays
2242,5318,"Smith, Mack and Williams",5600.0,2769.0,canceled,2020-07-04,2021-02-14,theater/plays,theater,plays
2711,1620,Johnson-Pace,149600.0,169586.0,successful,2021-07-10,2022-01-12,music/indie rock,music,indie rock
1210,4998,"Meza, Kirby and Patel",53100.0,101185.0,successful,2021-04-12,2021-04-21,theater/plays,theater,plays
692,3111,Gonzalez-Snow,5000.0,6775.0,successful,2020-12-21,2021-12-01,technology/web,technology,web
864,1424,Murphy LLC,9400.0,968.0,failed,2021-02-21,2021-06-16,music/rock,music,rock
1349,3244,Taylor-Rowe,110800.0,72623.0,failed,2021-06-08,2021-11-23,theater/plays,theater,plays
1582,4643,Henderson Ltd,93800.0,45987.0,failed,2020-11-30,2021-05-07,theater/plays,theater,plays
2862,6132,Moss-Guzman,1300.0,10243.0,successful,2020-09-08,2021-02-13,film & video/animation,film & video,animation
23,3790,Webb Group,108700.0,87293.0,failed,2020-12-18,2021-03-14,theater/plays,theater,plays
526,1312,Brooks-Rodriguez,5100.0,5421.0,successful,2021-02-19,2021-04-09,film & video/drama,film & video,drama
2134,5686,Thomas Ltd,8700.0,4414.0,canceled,2021-11-15,2021-12-26,theater/plays,theater,plays
422,2111,Williams and Sons,5100.0,10981.0,successful,2021-03-07,2021-06-15,film & video/animation,film & video,animation
988,5685,"Vega, Chan and Carney",7400.0,10451.0,successful,2021-04-18,2021-11-18,music/rock,music,rock
812,1905,Byrd Group,88900.0,102535.0,successful,2021-09-25,2021-09-28,technology/web,technology,web
1589,3271,"Peterson, Fletcher and Sanchez",6700.0,12939.0,successful,2021-10-07,2021-11-16,film & video/animation,film & video,animation
2504,4178,Smith-Brown,1500.0,10946.0,successful,2020-12-01,2021-07-19,music/jazz,music,jazz
1707,3275,Vance-Glover,61200.0,60994.0,failed,2021-02-27,2021-11-06,music/rock,music,rock
3138,5713,Joyce PLC,3600.0,3174.0,live,2020-09-25,2021-05-18,film & video/animation,film & video,animation
120,3339,Kennedy-Miller,9000.0,3351.0,failed,2020-03-08,2021-03-25,theater/plays,theater,plays
265,5585,White-Obrien,185900.0,56774.0,canceled,2021-11-26,2021-12-31,theater/plays,theater,plays
2499,4407,"Stafford, Hess and Raymond",2100.0,540.0,failed,2021-09-23,2022-01-18,food/food trucks,food,food trucks
127,1941,"Jordan, Schneider and Hall",2000.0,680.0,failed,2021-08-12,2021-10-04,theater/plays,theater,plays
1705,4690,"Rodriguez, Cox and Rodriguez",1100.0,13045.0,successful,2020-06-09,2021-05-01,publishing/nonfiction,publishing,nonfiction
415,3607,Welch Inc,6600.0,8276.0,successful,2021-10-06,2021-12-18,music/rock,music,rock
3042,2670,Vasquez Inc,7100.0,1022.0,failed,2020-12-02,2021-07-02,film & video/drama,film & video,drama
2098,5261,Freeman-Ferguson,7800.0,4275.0,failed,2021-02-10,2021-04-14,games/mobile games,games,mobile games
1015,4121,"Houston, Moore and Rogers",7600.0,8332.0,successful,2021-08-12,2021-11-23,technology/web,technology,web
2454,4620,Small-Fuentes,3400.0,6408.0,successful,2020-04-11,2021-01-28,theater/plays,theater,plays
662,4630,Reid-Day,84500.0,73522.0,failed,2021-07-13,2021-08-29,theater/plays,theater,plays
751,3440,Wallace LLC,100.0,1.0,failed,2021-06-17,2021-07-16,music/rock,music,rock
2336,3572,Olson-Bishop,2300.0,4667.0,successful,2020-11-04,2021-10-29,photography/photography books,photography,photography books
1757,5306,"Rodriguez, Anderson and Porter",6200.0,12216.0,successful,2020-09-30,2021-09-07,photography/photography books,photography,photography books
2779,5122,"Perez, Brown and Meyers",6100.0,6527.0,successful,2020-07-17,2021-07-12,theater/plays,theater,plays
1698,1368,English-Mccullough,2600.0,6987.0,successful,2021-05-31,2021-09-19,music/rock,music,rock
550,5370,Smith-Nguyen,9700.0,4932.0,failed,2021-01-18,2021-06-12,film & video/documentary,film & video,documentary
746,5636,Harmon-Madden,700.0,8262.0,successful,2020-10-04,2021-07-30,film & video/drama,film & video,drama
906,6033,Walker-Taylor,700.0,1848.0,successful,2021-05-25,2021-09-11,theater/plays,theater,plays
3098,3599,"Harris, Medina and Mitchell",5200.0,1583.0,failed,2021-01-02,2021-05-11,food/food trucks,food,food trucks
1052,5566,Williams and Sons,140800.0,88536.0,failed,2020-07-12,2021-03-27,film & video/documentary,film & video,documentary
1073,1873,Ball-Fisher,6400.0,12360.0,successful,2020-08-19,2021-01-28,theater/plays,theater,plays
1327,3904,"Page, Holt and Mack",92500.0,71320.0,failed,2021-08-01,2021-10-14,games/video games,games,video games
1849,4453,Landry Group,59700.0,134640.0,successful,2020-12-17,2021-06-11,publishing/nonfiction,publishing,nonfiction
1550,5481,Buckley Group,3200.0,7661.0,successful,2020-11-29,2021-03-01,games/video games,games,video games
2139,2987,Vincent PLC,3200.0,2950.0,failed,2021-08-13,2021-12-26,music/rock,music,rock
2442,2431,Watson-Douglas,9000.0,11721.0,successful,2021-03-29,2021-11-27,music/rock,music,rock
108,4158,"Jones, Casey and Jones",2300.0,14150.0,successful,2020-12-06,2021-02-27,theater/plays,theater,plays
322,3753,Alvarez-Bauer,51300.0,189192.0,successful,2020-10-25,2021-04-24,publishing/nonfiction,publishing,nonfiction
2060,4391,Martinez LLC,700.0,7664.0,successful,2021-11-10,2022-01-12,theater/plays,theater,plays
589,2026,Buck-Khan,8900.0,4509.0,failed,2021-02-02,2021-09-26,games/video games,games,video games
198,4547,"Valdez, Williams and Meyer",1500.0,12009.0,successful,2021-02-13,2021-12-04,music/rock,music,rock
1485,2798,Alvarez-Andrews,4900.0,14273.0,successful,2021-01-08,2021-11-09,film & video/documentary,film & video,documentary
2136,4732,Stewart and Sons,54000.0,188982.0,successful,2020-02-17,2021-01-07,music/rock,music,rock
3200,5126,Dyer Inc,4100.0,14640.0,successful,2021-01-01,2021-04-05,music/rock,music,rock
2693,5151,"Anderson, Williams and Cox",85000.0,107516.0,successful,2020-07-21,2021-03-11,publishing/nonfiction,publishing,nonfiction
1335,2134,Solomon PLC,3600.0,13950.0,successful,2020-05-31,2021-05-13,film & video/shorts,film & video,shorts
1171,5786,Miller-Hubbard,2800.0,12797.0,successful,2021-01-30,2021-09-14,theater/plays,theater,plays
1935,5515,"Miranda, Martinez and Lowery",2300.0,6134.0,successful,2020-09-30,2021-03-29,film & video/drama,film & video,drama
1097,4530,"Munoz, Cherry and Bell",7100.0,4899.0,failed,2021-02-12,2021-06-29,theater/plays,theater,plays
1307,4088,Baker-Higgins,9600.0,4929.0,failed,2020-12-17,2021-07-16,theater/plays,theater,plays
1300,3667,"Johnson, Turner and Carroll",121600.0,1424.0,failed,2021-09-29,2021-11-21,theater/plays,theater,plays
2587,3286,Ward PLC,97100.0,105817.0,successful,2020-05-05,2021-03-12,photography/photography books,photography,photography books
964,4804,"Bradley, Beck and Mayo",43200.0,136156.0,successful,2020-10-28,2021-08-14,publishing/translations,publishing,translations
1093,5768,"Levine, Martin and Hernandez",6800.0,10723.0,successful,2021-02-01,2021-05-29,publishing/translations,publishing,translations
1199,6098,"Gallegos, Wagner and Gaines",7300.0,11228.0,successful,2021-06-15,2021-07-20,theater/plays,theater,plays
2259,2508,"Hodges, Smith and Kelly",86200.0,77355.0,failed,2020-05-06,2021-02-09,technology/web,technology,web
1169,5779,Macias Inc,8100.0,6086.0,failed,2020-09-02,2021-08-06,music/indie rock,music,indie rock
2575,1717,Cook-Ortiz,17700.0,150960.0,successful,2021-06-11,2021-08-22,music/jazz,music,jazz
1889,3368,Jordan-Fischer,6400.0,8890.0,successful,2021-03-23,2021-09-23,theater/plays,theater,plays
2267,4265,Pierce-Ramirez,7700.0,14644.0,successful,2021-09-19,2021-11-01,film & video/documentary,film & video,documentary
78,4455,Howell and Sons,116300.0,116583.0,successful,2021-05-10,2021-11-19,theater/plays,theater,plays
55,2940,"Garcia, Dunn and Richardson",9100.0,12991.0,successful,2020-10-11,2021-03-10,technology/web,technology,web
725,6144,Lawson and Sons,1500.0,8447.0,successful,2021-03-21,2021-05-25,technology/wearables,technology,wearables
1927,3657,Porter-Hicks,8800.0,2703.0,failed,2021-02-22,2021-06-21,photography/photography books,photography,photography books
398,1537,Rodriguez-Hansen,8800.0,8747.0,canceled,2021-09-15,2021-10-26,film & video/documentary,film & video,documentary
2554,2116,Williams LLC,69900.0,138087.0,successful,2021-11-17,2021-11-28,technology/web,technology,web
2293,5102,"Cooper, Stanley and Bryant",1000.0,5085.0,successful,2021-06-07,2021-11-30,technology/web,technology,web
2978,5815,"Miller, Glenn and Adams",4700.0,11174.0,successful,2021-03-22,2021-06-09,food/food trucks,food,food trucks
1443,4250,"Cole, Salazar and Moreno",3200.0,10831.0,successful,2020-02-01,2021-02-08,film & video/drama,film & video,drama
342,4533,Jones-Ryan,6700.0,8917.0,successful,2021-03-27,2021-10-09,music/indie rock,music,indie rock
1719,3329,"Hood, Perez and Meadows",100.0,1.0,failed,2020-04-04,2021-03-11,music/rock,music,rock
2004,3606,Bright and Sons,6000.0,12468.0,successful,2021-10-23,2021-11-20,music/electric music,music,electric music
784,4749,Brady Ltd,4900.0,2505.0,failed,2020-09-28,2021-03-31,games/video games,games,video games
3061,2222,Collier LLC,17100.0,111502.0,successful,2020-09-09,2021-09-05,music/indie rock,music,indie rock
559,1939,"Campbell, Thomas and Obrien",171000.0,194309.0,successful,2021-07-15,2021-10-23,publishing/fiction,publishing,fiction
978,2456,Moses-Terry,23400.0,23956.0,successful,2021-04-06,2021-07-20,theater/plays,theater,plays
1387,2794,Williams and Sons,2400.0,8558.0,successful,2021-06-29,2021-10-21,food/food trucks,food,food trucks
499,2648,"Miranda, Gray and Hale",5300.0,7413.0,successful,2021-08-30,2021-12-03,film & video/shorts,film & video,shorts
1439,2545,"Ayala, Crawford and Taylor",4000.0,2778.0,failed,2021-02-16,2022-01-17,food/food trucks,food,food trucks
3130,3273,Martinez Ltd,7300.0,2594.0,failed,2020-10-31,2021-11-12,theater/plays,theater,plays
1526,6155,Lee PLC,2000.0,5033.0,successful,2021-02-02,2021-09-17,technology/wearables,technology,wearables
1229,6064,"Young, Ramsey and Powell",8800.0,9317.0,successful,2020-12-26,2021-09-07,theater/plays,theater,plays
780,1729,Lewis and Sons,3500.0,6560.0,successful,2021-05-12,2021-08-12,theater/plays,theater,plays
936,4969,Davis-Johnson,1400.0,5415.0,successful,2020-08-22,2021-08-03,film & video/television,film & video,television
2820,3402,Stevenson-Thompson,4200.0,14577.0,successful,2021-01-25,2021-02-21,film & video/shorts,film & video,shorts
3118,2810,"Ellis, Smith and Armstrong",81000.0,150515.0,successful,2021-07-01,2021-10-21,theater/plays,theater,plays
750,2217,Jackson-Brown,182800.0,79045.0,canceled,2021-06-28,2021-12-17,photography/photography books,photography,photography books
2948,5140,"Kane, Pruitt and Rivera",4800.0,7797.0,successful,2021-11-23,2022-01-14,food/food trucks,food,food trucks
1818,4497,"Wood, Buckley and Meza",7000.0,12939.0,successful,2020-09-23,2021-04-29,theater/plays,theater,plays
1715,5100,Brown-Williams,161900.0,38376.0,failed,2020-06-08,2021-04-07,film & video/drama,film & video,drama
2667,3390,Hansen-Austin,7700.0,6920.0,failed,2020-05-11,2021-03-18,theater/plays,theater,plays
2818,1926,Santana-George,71500.0,194912.0,successful,2021-03-16,2021-06-26,theater/plays,theater,plays
175,3264,Davis LLC,4700.0,7992.0,successful,2021-08-22,2021-10-12,film & video/science fiction,film & video,science fiction
2701,2573,"Vazquez, Ochoa and Clark",42100.0,79268.0,successful,2020-07-17,2021-04-11,photography/photography books,photography,photography books
338,3628,Chung-Nguyen,40200.0,139468.0,successful,2020-03-21,2021-03-07,photography/photography books,photography,photography books
1372,3826,Mueller-Harmon,7900.0,5465.0,failed,2020-12-25,2021-12-16,music/rock,music,rock
399,5983,"Dixon, Perez and Banks",8300.0,2111.0,failed,2021-12-29,2022-01-16,photography/photography books,photography,photography books
2734,5678,Estrada Group,163600.0,126628.0,failed,2020-11-08,2021-01-22,food/food trucks,food,food trucks
2663,2093,Lutz Group,2700.0,1012.0,failed,2020-09-07,2021-07-05,music/metal,music,metal
2951,5333,Ortiz Inc,1000.0,5438.0,successful,2021-02-27,2021-03-03,publishing/nonfiction,publishing,nonfiction
733,5139,"Craig, Ellis and Miller",84500.0,193101.0,successful,2021-01-11,2021-06-17,music/electric music,music,electric music
374,3173,Charles Inc,81300.0,31665.0,failed,2020-12-24,2021-12-18,theater/plays,theater,plays
1949,3333,White-Rosario,800.0,2960.0,successful,2021-01-18,2021-09-25,theater/plays,theater,plays
48,2262,Simmons-Villarreal,3400.0,8089.0,successful,2020-06-26,2021-06-10,film & video/shorts,film & video,shorts
3020,1531,Strickland Group,170800.0,109374.0,failed,2020-05-17,2021-04-25,theater/plays,theater,plays
749,4881,Lynch Ltd,1800.0,2129.0,successful,2020-06-12,2021-04-30,theater/plays,theater,plays
1336,3928,Sanders LLC,150600.0,127745.0,failed,2021-02-01,2022-01-16,music/indie rock,music,indie rock
2390,1803,Cooper LLC,7800.0,2289.0,failed,2021-03-13,2021-12-08,theater/plays,theater,plays
851,2321,Palmer Ltd,5800.0,12174.0,successful,2021-10-26,2021-11-09,theater/plays,theater,plays
2394,6234,Santos Group,5600.0,9508.0,successful,2020-12-13,2021-04-30,music/electric music,music,electric music
1062,1422,"Christian, Kim and Jimenez",134400.0,155849.0,successful,2021-07-11,2021-09-17,music/indie rock,music,indie rock
1024,2660,"Williams, Price and Hurley",3000.0,7758.0,successful,2020-12-13,2021-08-15,film & video/documentary,film & video,documentary
1261,5361,"Anderson, Parks and Estrada",6000.0,13835.0,successful,2020-11-02,2021-09-04,publishing/translations,publishing,translations
2029,3420,Collins-Martinez,8400.0,10770.0,successful,2020-10-04,2021-07-20,film & video/documentary,film & video,documentary
267,4337,Barrett Inc,1700.0,3208.0,successful,2020-12-05,2021-12-04,film & video/television,film & video,television
3140,2338,Adams-Rollins,159800.0,11108.0,failed,2021-03-25,2021-10-04,theater/plays,theater,plays
2599,4140,Wright-Bryant,19800.0,153338.0,successful,2020-06-20,2021-05-23,food/food trucks,food,food trucks
1505,2373,Berry-Cannon,8800.0,2437.0,failed,2020-11-10,2021-03-17,theater/plays,theater,plays
2736,1344,Davis-Gonzalez,179100.0,93991.0,failed,2020-05-11,2021-06-01,film & video/documentary,film & video,documentary
2444,2141,Best-Young,3100.0,12620.0,successful,2020-08-19,2021-06-02,music/jazz,music,jazz
212,3415,"Powers, Smith and Deleon",100.0,2.0,failed,2020-09-23,2021-06-06,technology/web,technology,web
1226,5696,Hogan Group,5600.0,8746.0,successful,2021-05-01,2022-01-18,music/rock,music,rock
2381,1798,"Wang, Silva and Byrd",1400.0,3534.0,successful,2021-01-11,2021-07-02,technology/web,technology,web
2510,1657,Parker-Morris,41000.0,709.0,live,2020-02-15,2021-02-23,publishing/nonfiction,publishing,nonfiction
182,3651,"Rodriguez, Johnson and Jackson",6500.0,795.0,failed,2020-06-16,2021-05-25,publishing/radio & podcasts,publishing,radio & podcasts
1340,3574,Haynes PLC,7900.0,12955.0,successful,2020-08-29,2021-10-06,theater/plays,theater,plays
663,6063,Hayes Group,5500.0,8964.0,successful,2020-10-11,2021-07-04,film & video/documentary,film & video,documentary
167,2404,"White, Pena and Calhoun",9100.0,1843.0,failed,2020-11-21,2021-11-18,theater/plays,theater,plays
3143,2705,Bryant-Pope,38200.0,121950.0,successful,2021-02-04,2021-08-06,games/video games,games,video games
1571,5059,"Gates, Li and Thompson",1800.0,8621.0,successful,2020-08-19,2021-04-27,theater/plays,theater,plays
1216,5466,King-Morris,154500.0,30215.0,canceled,2020-11-27,2021-06-29,theater/plays,theater,plays
237,5821,"Carter, Cole and Curtis",5800.0,11539.0,successful,2020-09-08,2021-04-12,technology/web,technology,web
1524,5385,Sanchez-Parsons,1800.0,14310.0,successful,2020-08-26,2021-08-05,film & video/drama,film & video,drama
218,3506,Rivera-Pearson,70200.0,35536.0,failed,2021-02-21,2021-03-13,film & video/drama,film & video,drama
2508,5427,"Ramirez, Padilla and Barrera",6400.0,3676.0,failed,2021-02-26,2021-05-02,theater/plays,theater,plays
1873,6142,Riggs Group,125900.0,195936.0,successful,2021-01-30,2021-06-11,film & video/television,film & video,television
1378,2873,Clements Ltd,3700.0,1343.0,failed,2020-07-07,2021-07-27,photography/photography books,photography,photography books
2488,3916,Cooper Inc,3600.0,2097.0,live,2020-11-13,2021-03-21,film & video/shorts,film & video,shorts
2924,1687,Jones-Gonzalez,3800.0,9021.0,successful,2020-06-16,2021-01-24,publishing/radio & podcasts,publishing,radio & podcasts
316,1542,Fox Ltd,35600.0,20915.0,failed,2020-11-18,2021-11-16,theater/plays,theater,plays
531,3087,"Green, Murphy and Webb",5300.0,9676.0,successful,2020-09-03,2021-04-30,film & video/animation,film & video,animation
435,3857,Stevenson PLC,160400.0,1210.0,failed,2021-02-19,2021-07-23,technology/web,technology,web
1381,5921,Soto-Anthony,51400.0,90440.0,successful,2020-10-13,2021-02-22,music/world music,music,world music
2606,3144,Wise and Sons,1700.0,4044.0,successful,2020-07-15,2021-07-29,theater/plays,theater,plays
2402,2676,Butler-Barr,39400.0,192292.0,successful,2021-12-08,2022-01-01,theater/plays,theater,plays
761,3646,"Wilson, Jefferson and Anderson",3000.0,6722.0,successful,2020-12-17,2021-07-03,theater/plays,theater,plays
1447,1321,Brown-Oliver,8700.0,1577.0,failed,2021-11-23,2021-12-06,food/food trucks,food,food trucks
1724,1399,Davis-Gardner,7200.0,3301.0,failed,2020-04-21,2021-04-24,theater/plays,theater,plays
1050,3169,Dawson Group,167400.0,196386.0,successful,2021-03-07,2021-03-22,technology/web,technology,web
443,2058,Turner-Terrell,5500.0,11952.0,successful,2020-10-14,2021-06-06,theater/plays,theater,plays
974,1300,"Hall, Buchanan and Benton",3500.0,3930.0,successful,2021-08-05,2022-01-02,theater/plays,theater,plays
534,2075,"Lowery, Hayden and Cruz",7900.0,5729.0,failed,2021-06-03,2021-06-18,theater/plays,theater,plays
289,2984,"Mora, Miller and Harper",2300.0,4883.0,successful,2021-01-31,2021-06-07,music/rock,music,rock
2046,4768,Espinoza Group,73000.0,175015.0,successful,2021-01-29,2021-07-16,theater/plays,theater,plays
2614,3682,"Davis, Crawford and Lopez",6200.0,11280.0,successful,2020-12-26,2021-04-22,theater/plays,theater,plays
2652,5901,"Richards, Stevens and Fleming",6100.0,10012.0,successful,2021-02-11,2021-06-13,theater/plays,theater,plays
1303,3540,Brown Ltd,103200.0,1690.0,failed,2020-09-08,2021-01-11,theater/plays,theater,plays
2638,2225,"Tapia, Sandoval and Hurley",171000.0,84891.0,canceled,2021-11-08,2022-01-26,film & video/documentary,film & video,documentary
2865,1485,Allen Inc,9200.0,10093.0,successful,2020-07-20,2021-04-25,publishing/fiction,publishing,fiction
640,5343,"Williams, Johnson and Campbell",7800.0,3839.0,failed,2020-09-14,2021-04-07,games/video games,games,video games
910,5594,Wiggins Ltd,9900.0,6161.0,live,2021-04-27,2021-11-24,technology/web,technology,web
333,2482,Luna-Horne,43000.0,5615.0,failed,2020-05-18,2021-05-17,theater/plays,theater,plays
1722,2706,Allen Inc,9600.0,6205.0,failed,2021-03-14,2021-06-20,theater/plays,theater,plays
1437,4861,"Peterson, Gonzalez and Spencer",7500.0,11969.0,successful,2020-09-16,2021-07-10,food/food trucks,food,food trucks
806,2961,Walter Inc,10000.0,8142.0,failed,2020-12-20,2021-01-31,photography/photography books,photography,photography books
1563,3043,"Sanders, Farley and Huffman",172000.0,55805.0,failed,2021-04-08,2021-12-18,photography/photography books,photography,photography books
878,6103,"Hall, Holmes and Walker",153700.0,15238.0,failed,2021-02-17,2021-06-05,theater/plays,theater,plays
2968,4708,Smith-Powell,3600.0,961.0,failed,2021-09-09,2021-10-21,theater/plays,theater,plays
1876,4395,Smith-Hill,9400.0,5918.0,canceled,2021-05-09,2021-06-18,film & video/documentary,film & video,documentary
2686,4912,Wright LLC,5900.0,9520.0,successful,2021-02-22,2021-02-28,technology/web,technology,web
513,2030,"Williams, Orozco and Gomez",100.0,5.0,failed,2021-04-22,2021-08-20,theater/plays,theater,plays
3165,5235,Peterson Ltd,14500.0,159056.0,successful,2020-04-26,2021-02-28,music/rock,music,rock
1847,5001,Cummings-Hayes,145500.0,101987.0,canceled,2020-07-20,2021-07-24,film & video/documentary,film & video,documentary
1994,4093,Boyle Ltd,3300.0,1980.0,failed,2021-03-07,2021-09-06,film & video/science fiction,film & video,science fiction
201,2576,"Henderson, Parker and Diaz",42600.0,156384.0,successful,2021-07-19,2021-12-03,technology/web,technology,web
960,6122,Moss-Obrien,700.0,7763.0,successful,2021-04-20,2021-05-15,theater/plays,theater,plays
1475,2813,Wood Inc,187600.0,35698.0,failed,2020-08-17,2021-08-05,film & video/science fiction,film & video,science fiction
3149,3737,"Riley, Cohen and Goodman",9800.0,12434.0,successful,2020-08-17,2021-04-06,theater/plays,theater,plays
877,2803,"Green, Robinson and Ho",1100.0,8081.0,successful,2021-07-15,2021-10-04,film & video/animation,film & video,animation
2122,5508,Black-Graham,145000.0,6631.0,failed,2021-09-17,2021-10-03,publishing/translations,publishing,translations
923,3850,Robbins Group,5500.0,4678.0,failed,2021-02-04,2021-03-07,technology/web,technology,web
1809,4220,"Mason, Case and May",5700.0,6800.0,successful,2021-04-18,2021-11-16,publishing/translations,publishing,translations
3209,4532,"Harris, Russell and Mitchell",3600.0,10657.0,successful,2021-01-21,2021-11-02,food/food trucks,food,food trucks
1951,6013,Rodriguez-Robinson,5900.0,4997.0,failed,2021-07-23,2021-11-25,photography/photography books,photography,photography books
2566,3396,"Peck, Higgins and Smith",3700.0,13164.0,successful,2020-04-25,2021-03-28,theater/plays,theater,plays
2925,4401,Nunez-King,2200.0,8501.0,successful,2020-04-09,2021-03-05,music/rock,music,rock
3087,2981,Davis and Sons,1700.0,13468.0,successful,2020-10-08,2021-08-23,theater/plays,theater,plays
2040,4467,Howard-Douglas,88400.0,121138.0,successful,2020-09-22,2021-04-06,music/world music,music,world music
1755,1377,Gonzalez-White,2400.0,8117.0,successful,2020-12-21,2021-10-27,food/food trucks,food,food trucks
965,5036,Lopez-King,7900.0,8550.0,successful,2021-04-25,2021-09-11,theater/plays,theater,plays
2019,5761,Glover-Nelson,94900.0,57659.0,failed,2021-04-10,2021-05-18,theater/plays,theater,plays
843,3699,Garner and Sons,5100.0,1414.0,failed,2020-09-17,2021-04-26,film & video/television,film & video,television
1593,4519,"Sellers, Roach and Garrison",42700.0,97524.0,successful,2020-12-18,2021-03-15,technology/web,technology,web
2494,5395,"Herrera, Bennett and Silva",121100.0,26176.0,failed,2020-07-30,2021-05-04,theater/plays,theater,plays
2250,3057,"Thomas, Clay and Mendoza",800.0,2991.0,successful,2020-05-13,2021-03-06,music/indie rock,music,indie rock
1498,2741,Ayala Group,5400.0,8366.0,successful,2020-07-22,2021-08-07,theater/plays,theater,plays
356,1675,"Huerta, Roberts and Dickerson",4000.0,12886.0,successful,2021-02-28,2021-08-08,theater/plays,theater,plays
1432,2712,Johnson Group,7000.0,5177.0,failed,2021-04-22,2022-01-08,food/food trucks,food,food trucks
25,4527,"Bailey, Nguyen and Martinez",1000.0,8641.0,successful,2021-08-10,2021-08-20,games/video games,games,video games
488,1722,"Williams, Martin and Meyer",60200.0,86244.0,successful,2020-07-17,2021-03-03,theater/plays,theater,plays
423,4330,Huff-Johnson,195200.0,78630.0,failed,2021-03-27,2021-11-17,publishing/nonfiction,publishing,nonfiction
2028,5219,Diaz-Little,6700.0,11941.0,successful,2021-06-26,2021-07-10,technology/web,technology,web
1521,4997,Freeman-French,7200.0,6115.0,failed,2020-02-21,2021-02-23,film & video/documentary,film & video,documentary
2780,2239,Beck-Weber,129100.0,188404.0,successful,2021-06-22,2021-12-17,film & video/documentary,film & video,documentary
2316,4587,Lewis-Jacobson,6500.0,9910.0,successful,2021-04-14,2021-05-29,theater/plays,theater,plays
2247,4113,Logan-Curtis,170600.0,114523.0,failed,2020-11-21,2021-01-19,music/rock,music,rock
2408,4762,"Chan, Washington and Callahan",7800.0,3144.0,failed,2021-04-12,2021-07-02,music/rock,music,rock
3184,5242,Wilson Group,6200.0,13441.0,successful,2020-07-18,2021-03-28,film & video/documentary,film & video,documentary
1680,5765,"Gardner, Ryan and Gutierrez",9400.0,4899.0,failed,2021-03-02,2021-09-20,publishing/radio & podcasts,publishing,radio & podcasts
2585,2185,Hernandez Inc,2400.0,11990.0,successful,2021-06-12,2021-08-18,publishing/translations,publishing,translations
1561,5500,Ortiz-Roberts,7800.0,6839.0,failed,2021-06-09,2021-06-18,film & video/drama,film & video,drama
2632,3494,Ramirez LLC,9800.0,11091.0,successful,2020-12-09,2021-05-26,music/rock,music,rock
